,source_uid,source_bid,source_name,source_class,target_uid,target_bid,target_name,target_class,nt_type,neuropil,syn_count,eff_weight
0,889,10095,DNxl055,descending,0,20142,IN03A062,intrinsic,gaba,T1,9,-9
1,7973,10117,DNxl080,descending,0,20142,IN03A062,intrinsic,gaba,T1,9,-9
2,12727,10240,DNxl048,descending,0,20142,IN03A062,intrinsic,gaba,T1,7,-7
3,14360,10339,DNxl058,descending,0,20142,IN03A062,intrinsic,acetylcholine,T1,6,6
4,1178,10466,DNxl040,descending,0,20142,IN03A062,intrinsic,gaba,T1,20,-20
5,21372,10623,DNxl134,descending,0,20142,IN03A062,intrinsic,acetylcholine,T1,6,6
6,21741,11264,DNxl042,descending,0,20142,IN03A062,intrinsic,acetylcholine,T1,6,6
7,6994,12439,DNxl117,descending,0,20142,IN03A062,intrinsic,acetylcholine,T1,31,31
8,11099,21440,DNfl032,descending,0,20142,IN03A062,intrinsic,gaba,T1,11,-11
9,3116,10210,DNxl010,descending,18,17253,IN09A024,intrinsic,gaba,T1,12,-12
10,8262,10122,DNxn029,descending,21,28880,IN21A089,intrinsic,acetylcholine,T1,18,18
11,7424,11573,DNxn176,descending,21,28880,IN21A089,intrinsic,acetylcholine,T1,11,11
12,17442,12304,DNxn008,descending,21,28880,IN21A089,intrinsic,glutamate,T1,45,-45
13,21040,13239,DNxn102,descending,21,28880,IN21A089,intrinsic,acetylcholine,T1,7,7
14,4959,13804,DNxl131,descending,21,28880,IN21A089,intrinsic,gaba,T1,15,-15
15,20068,15597,DNxn174,descending,21,28880,IN21A089,intrinsic,acetylcholine,T1,29,29
16,2018,18777,DNxn173,descending,21,28880,IN21A089,intrinsic,acetylcholine,T1,28,28
17,18512,12969,DNxl108,descending,25,162210,IN21A100,intrinsic,acetylcholine,T1,12,12
18,9886,10093,DNxl058,descending,35,17709,IN13A042,intrinsic,acetylcholine,T1,12,12
19,14071,10656,DNxl054,descending,35,17709,IN13A042,intrinsic,acetylcholine,T1,5,5
20,22720,10941,DNxl130,descending,35,17709,IN13A042,intrinsic,acetylcholine,T1,24,24
21,20228,12025,DNxl119,descending,35,17709,IN13A042,intrinsic,acetylcholine,T1,7,7
22,14578,14522,DNxn090,descending,35,17709,IN13A042,intrinsic,acetylcholine,T1,9,9
23,9544,15074,DNxl059,descending,35,17709,IN13A042,intrinsic,acetylcholine,T1,75,75
24,22085,16075,DNxn090,descending,35,17709,IN13A042,intrinsic,acetylcholine,T1,16,16
25,877,23953,DNfl030,descending,35,17709,IN13A042,intrinsic,acetylcholine,T1,7,7
26,21086,34426,DNut032,descending,35,17709,IN13A042,intrinsic,acetylcholine,T1,9,9
27,20238,12451,DNxl115,descending,37,17447,IN13B035,intrinsic,gaba,T1,11,-11
28,21643,10336,DNxn096,descending,42,15874,IN03A034,intrinsic,gaba,T1,50,-50
29,11345,11959,DNxn096,descending,42,15874,IN03A034,intrinsic,gaba,T1,63,-63
30,4994,12029,DNxn066,descending,42,15874,IN03A034,intrinsic,gaba,T1,15,-15
31,20359,12623,DNxn032,descending,42,15874,IN03A034,intrinsic,acetylcholine,T1,48,48
32,13088,12716,DNxl112,descending,42,15874,IN03A034,intrinsic,glutamate,T1,18,-18
33,7408,13012,DNxn032,descending,42,15874,IN03A034,intrinsic,acetylcholine,T1,12,12
34,3846,13169,DNxl038,descending,42,15874,IN03A034,intrinsic,gaba,T1,27,-27
35,7393,13244,DNxl038,descending,42,15874,IN03A034,intrinsic,gaba,T1,18,-18
36,200,14301,DNxn187,descending,42,15874,IN03A034,intrinsic,glutamate,T1,12,-12
37,19122,15426,DNxl068,descending,42,15874,IN03A034,intrinsic,acetylcholine,T1,12,12
38,20728,17494,DNfl039,descending,42,15874,IN03A034,intrinsic,gaba,T1,9,-9
39,23500,10058,DNxl048,descending,51,15904,IN03A045,intrinsic,gaba,T1,7,-7
40,18128,10097,DNxl080,descending,51,15904,IN03A045,intrinsic,gaba,T1,6,-6
41,11747,10107,DNxl041,descending,51,15904,IN03A045,intrinsic,gaba,T1,7,-7
42,21643,10336,DNxn096,descending,51,15904,IN03A045,intrinsic,gaba,T1,12,-12
43,11345,11959,DNxn096,descending,51,15904,IN03A045,intrinsic,gaba,T1,18,-18
44,2373,11961,DNxl126,descending,51,15904,IN03A045,intrinsic,gaba,T1,10,-10
45,8896,12617,DNxn179,descending,51,15904,IN03A045,intrinsic,gaba,T1,5,-5
46,20359,12623,DNxn032,descending,51,15904,IN03A045,intrinsic,acetylcholine,T1,8,8
47,19035,12731,DNxn179,descending,51,15904,IN03A045,intrinsic,gaba,T1,6,-6
48,14612,12747,DNxn179,descending,51,15904,IN03A045,intrinsic,gaba,T1,6,-6
49,3846,13169,DNxl038,descending,51,15904,IN03A045,intrinsic,gaba,T1,9,-9
50,2598,13845,DNxl029,descending,51,15904,IN03A045,intrinsic,glutamate,T1,18,-18
51,23223,14867,DNfl005,descending,51,15904,IN03A045,intrinsic,acetylcholine,T1,20,20
52,19122,15426,DNxl068,descending,51,15904,IN03A045,intrinsic,acetylcholine,T1,5,5
53,1767,16369,DNfl015,descending,51,15904,IN03A045,intrinsic,acetylcholine,T1,5,5
54,2850,17400,DNfl040,descending,51,15904,IN03A045,intrinsic,acetylcholine,T1,9,9
55,20728,17494,DNfl039,descending,51,15904,IN03A045,intrinsic,gaba,T1,36,-36
56,3267,17547,DNfl040,descending,51,15904,IN03A045,intrinsic,acetylcholine,T1,6,6
57,14692,17643,DNxl008,descending,51,15904,IN03A045,intrinsic,acetylcholine,T1,18,18
58,9768,19287,DNfl036,descending,51,15904,IN03A045,intrinsic,acetylcholine,T1,14,14
59,16366,22870,DNfl003,descending,51,15904,IN03A045,intrinsic,acetylcholine,T1,5,5
60,2635,22875,DNfl003,descending,51,15904,IN03A045,intrinsic,acetylcholine,T1,94,94
61,877,23953,DNfl030,descending,51,15904,IN03A045,intrinsic,acetylcholine,T1,155,155
62,14995,24753,DNfl008,descending,51,15904,IN03A045,intrinsic,acetylcholine,T1,8,8
63,584,26307,DNfl028,descending,51,15904,IN03A045,intrinsic,acetylcholine,T1,75,75
64,558,28478,DNfl003,descending,51,15904,IN03A045,intrinsic,acetylcholine,T1,67,67
65,237,32667,DNfl003,descending,51,15904,IN03A045,intrinsic,acetylcholine,T1,47,47
66,18224,33987,DNfl013,descending,51,15904,IN03A045,intrinsic,acetylcholine,T1,5,5
67,5945,10103,DNxl041,descending,62,25008,IN09A072,intrinsic,gaba,T1,5,-5
68,8588,14903,DNxn016,descending,62,25008,IN09A072,intrinsic,acetylcholine,T1,6,6
69,9794,16562,DNfl015,descending,62,25008,IN09A072,intrinsic,acetylcholine,T1,16,16
70,2850,17400,DNfl040,descending,62,25008,IN09A072,intrinsic,acetylcholine,T1,33,33
71,3267,17547,DNfl040,descending,62,25008,IN09A072,intrinsic,acetylcholine,T1,40,40
72,11631,20904,DNfl034,descending,62,25008,IN09A072,intrinsic,acetylcholine,T1,10,10
73,4315,32504,DNfl017,descending,62,25008,IN09A072,intrinsic,acetylcholine,T1,5,5
74,12431,11051,DNxl128,descending,70,24642,IN23B056,intrinsic,glutamate,T1,5,-5
75,5661,11859,DNxl118,descending,70,24642,IN23B056,intrinsic,gaba,T1,16,-16
76,14500,11887,DNxl118,descending,70,24642,IN23B056,intrinsic,gaba,T1,18,-18
77,2803,12466,DNxl114,descending,70,24642,IN23B056,intrinsic,gaba,T1,14,-14
78,4148,12882,DNxl114,descending,70,24642,IN23B056,intrinsic,gaba,T1,11,-11
79,5618,16553,DNxn072,descending,70,24642,IN23B056,intrinsic,gaba,T1,5,-5
80,23401,18856,DNxn018,descending,89,22807,IN10B057,intrinsic,gaba,T1,12,-12
81,11747,10107,DNxl041,descending,104,13635,IN03B042,intrinsic,gaba,T1,7,-7
82,3116,10210,DNxl010,descending,104,13635,IN03B042,intrinsic,gaba,T1,5,-5
83,5416,10535,DNxl014,descending,104,13635,IN03B042,intrinsic,acetylcholine,T1,47,47
84,8679,10829,DNut022,descending,104,13635,IN03B042,intrinsic,acetylcholine,T1,6,6
85,16625,10896,DNxl133,descending,104,13635,IN03B042,intrinsic,acetylcholine,T1,6,6
86,10325,11354,DNxl042,descending,104,13635,IN03B042,intrinsic,acetylcholine,T1,27,27
87,9054,11440,DNxl124,descending,104,13635,IN03B042,intrinsic,acetylcholine,T1,14,14
88,2801,12332,DNxl013,descending,104,13635,IN03B042,intrinsic,gaba,T1,51,-51
89,7966,12640,DNxl113,descending,104,13635,IN03B042,intrinsic,acetylcholine,T1,41,41
90,9562,12843,DNxl012,descending,104,13635,IN03B042,intrinsic,gaba,T1,13,-13
91,1693,13734,DNxl045,descending,104,13635,IN03B042,intrinsic,gaba,T1,5,-5
92,21171,13837,DNxn150,descending,104,13635,IN03B042,intrinsic,acetylcholine,T1,8,8
93,2598,13845,DNxl029,descending,104,13635,IN03B042,intrinsic,glutamate,T1,26,-26
94,16303,15249,DNxn016,descending,104,13635,IN03B042,intrinsic,acetylcholine,T1,6,6
95,2557,17717,DNxn148,descending,104,13635,IN03B042,intrinsic,glutamate,T1,10,-10
96,8698,17830,DNfl041,descending,104,13635,IN03B042,intrinsic,glutamate,T1,49,-49
97,435,18252,DNxl085,descending,104,13635,IN03B042,intrinsic,acetylcholine,T1,54,54
98,9768,19287,DNfl036,descending,104,13635,IN03B042,intrinsic,acetylcholine,T1,7,7
99,788,21124,DNxl075,descending,104,13635,IN03B042,intrinsic,acetylcholine,T1,11,11
100,7975,24267,DNxl047,descending,104,13635,IN03B042,intrinsic,acetylcholine,T1,31,31
101,11553,24978,DNfl035,descending,104,13635,IN03B042,intrinsic,acetylcholine,T1,28,28
102,15788,27936,DNfl023,descending,104,13635,IN03B042,intrinsic,acetylcholine,T1,12,12
103,5703,30389,DNfl021,descending,104,13635,IN03B042,intrinsic,acetylcholine,T1,38,38
104,21636,31531,DNfl018,descending,104,13635,IN03B042,intrinsic,acetylcholine,T1,28,28
105,7868,41773,DNxn139,descending,104,13635,IN03B042,intrinsic,acetylcholine,T1,7,7
106,15739,163639,DNxl075,descending,104,13635,IN03B042,intrinsic,acetylcholine,T1,6,6
107,23500,10058,DNxl048,descending,108,11636,IN20A.22A001,intrinsic,gaba,T1,17,-17
108,6308,10086,DNxl055,descending,108,11636,IN20A.22A001,intrinsic,gaba,T1,7,-7
109,18128,10097,DNxl080,descending,108,11636,IN20A.22A001,intrinsic,gaba,T1,11,-11
110,11747,10107,DNxl041,descending,108,11636,IN20A.22A001,intrinsic,gaba,T1,13,-13
111,4749,10279,DNxl049,descending,108,11636,IN20A.22A001,intrinsic,acetylcholine,T1,10,10
112,15568,10291,DNxl134,descending,108,11636,IN20A.22A001,intrinsic,acetylcholine,T1,42,42
113,12732,10532,DNxl040,descending,108,11636,IN20A.22A001,intrinsic,gaba,T1,9,-9
114,22720,10941,DNxl130,descending,108,11636,IN20A.22A001,intrinsic,acetylcholine,T1,16,16
115,2373,11961,DNxl126,descending,108,11636,IN20A.22A001,intrinsic,gaba,T1,5,-5
116,20228,12025,DNxl119,descending,108,11636,IN20A.22A001,intrinsic,acetylcholine,T1,12,12
117,9562,12843,DNxl012,descending,108,11636,IN20A.22A001,intrinsic,gaba,T1,20,-20
118,18512,12969,DNxl108,descending,108,11636,IN20A.22A001,intrinsic,acetylcholine,T1,12,12
119,8173,14330,DNxl100,descending,108,11636,IN20A.22A001,intrinsic,glutamate,T1,5,-5
120,8588,14903,DNxn016,descending,108,11636,IN20A.22A001,intrinsic,acetylcholine,T1,36,36
121,10483,14947,DNxl057,descending,108,11636,IN20A.22A001,intrinsic,acetylcholine,T1,15,15
122,16303,15249,DNxn016,descending,108,11636,IN20A.22A001,intrinsic,acetylcholine,T1,50,50
123,23422,16393,DNfl042,descending,108,11636,IN20A.22A001,intrinsic,acetylcholine,T1,33,33
124,4383,16803,DNxl090,descending,108,11636,IN20A.22A001,intrinsic,gaba,T1,7,-7
125,435,18252,DNxl085,descending,108,11636,IN20A.22A001,intrinsic,acetylcholine,T1,6,6
126,14105,20082,DNxl081,descending,108,11636,IN20A.22A001,intrinsic,acetylcholine,T1,24,24
127,1432,21320,DNfl033,descending,108,11636,IN20A.22A001,intrinsic,acetylcholine,T1,31,31
128,2635,22875,DNfl003,descending,108,11636,IN20A.22A001,intrinsic,acetylcholine,T1,6,6
129,15542,23461,DNfl031,descending,108,11636,IN20A.22A001,intrinsic,acetylcholine,T1,14,14
130,12390,26318,DNfl027,descending,108,11636,IN20A.22A001,intrinsic,gaba,T1,12,-12
131,23217,26464,DNxl069,descending,108,11636,IN20A.22A001,intrinsic,glutamate,T1,11,-11
132,6925,28042,DNfl045,descending,108,11636,IN20A.22A001,intrinsic,gaba,T1,34,-34
133,7333,31078,DNfl002,descending,108,11636,IN20A.22A001,intrinsic,acetylcholine,T1,8,8
134,12736,31361,DNfl001,descending,108,11636,IN20A.22A001,intrinsic,acetylcholine,T1,14,14
135,9608,31635,DNfl002,descending,108,11636,IN20A.22A001,intrinsic,acetylcholine,T1,18,18
136,2909,34253,DNfl001,descending,108,11636,IN20A.22A001,intrinsic,acetylcholine,T1,30,30
137,15241,35473,DNfl001,descending,108,11636,IN20A.22A001,intrinsic,acetylcholine,T1,37,37
138,12228,36801,DNxn139,descending,108,11636,IN20A.22A001,intrinsic,acetylcholine,T1,20,20
139,5945,10103,DNxl041,descending,111,11374,IN03A006,intrinsic,gaba,T1,14,-14
140,4058,10217,DNxl010,descending,111,11374,IN03A006,intrinsic,gaba,T1,16,-16
141,12727,10240,DNxl048,descending,111,11374,IN03A006,intrinsic,gaba,T1,13,-13
142,6624,10255,DNxl006,descending,111,11374,IN03A006,intrinsic,acetylcholine,T1,13,13
143,14360,10339,DNxl058,descending,111,11374,IN03A006,intrinsic,acetylcholine,T1,103,103
144,1178,10466,DNxl040,descending,111,11374,IN03A006,intrinsic,gaba,T1,5,-5
145,888,10491,DNxn012,descending,111,11374,IN03A006,intrinsic,glutamate,T1,34,-34
146,10828,10526,DNxl004,descending,111,11374,IN03A006,intrinsic,glutamate,T1,15,-15
147,19426,10909,DNxl005,descending,111,11374,IN03A006,intrinsic,acetylcholine,T1,35,35
148,21371,11019,DNxl129,descending,111,11374,IN03A006,intrinsic,acetylcholine,T1,6,6
149,3243,11070,DNxl054,descending,111,11374,IN03A006,intrinsic,acetylcholine,T1,149,149
150,16659,11120,DNxl049,descending,111,11374,IN03A006,intrinsic,acetylcholine,T1,14,14
151,14205,11254,DNxl126,descending,111,11374,IN03A006,intrinsic,gaba,T1,5,-5
152,17442,12304,DNxn008,descending,111,11374,IN03A006,intrinsic,glutamate,T1,5,-5
153,3491,12820,DNxl110,descending,111,11374,IN03A006,intrinsic,acetylcholine,T1,85,85
154,8605,12934,DNxl013,descending,111,11374,IN03A006,intrinsic,gaba,T1,6,-6
155,1279,13161,DNxl104,descending,111,11374,IN03A006,intrinsic,gaba,T1,5,-5
156,4959,13804,DNxl131,descending,111,11374,IN03A006,intrinsic,gaba,T1,47,-47
157,580,14680,DNxl027,descending,111,11374,IN03A006,intrinsic,acetylcholine,T1,75,75
158,6678,14695,DNxl007,descending,111,11374,IN03A006,intrinsic,acetylcholine,T1,19,19
159,1254,14966,DNxl027,descending,111,11374,IN03A006,intrinsic,acetylcholine,T1,80,80
160,179,15844,DNxl057,descending,111,11374,IN03A006,intrinsic,acetylcholine,T1,7,7
161,18593,17865,DNfl038,descending,111,11374,IN03A006,intrinsic,gaba,T1,105,-105
162,10725,18636,DNxl084,descending,111,11374,IN03A006,intrinsic,glutamate,T1,5,-5
163,15592,19821,DNxl032,descending,111,11374,IN03A006,intrinsic,acetylcholine,T1,65,65
164,11099,21440,DNfl032,descending,111,11374,IN03A006,intrinsic,gaba,T1,52,-52
165,12169,22501,DNfl011,descending,111,11374,IN03A006,intrinsic,acetylcholine,T1,21,21
166,2477,24186,DNxn169,descending,111,11374,IN03A006,intrinsic,acetylcholine,T1,23,23
167,11831,27026,DNfl026,descending,111,11374,IN03A006,intrinsic,acetylcholine,T1,12,12
168,12330,30130,DNxn167,descending,111,11374,IN03A006,intrinsic,acetylcholine,T1,29,29
169,6614,153153,DNxl033,descending,111,11374,IN03A006,intrinsic,acetylcholine,T1,30,30
170,13901,11803,DNxl120,descending,119,22739,IN13B078,intrinsic,gaba,T1,8,-8
171,7602,10194,DNxl004,descending,123,20344,IN08A024,intrinsic,glutamate,T1,5,-5
172,15654,12926,DNxl017,descending,123,20344,IN08A024,intrinsic,acetylcholine,T1,6,6
173,8575,17396,DNxl087,descending,123,20344,IN08A024,intrinsic,acetylcholine,T1,25,25
174,22385,24892,DNfl004,descending,123,20344,IN08A024,intrinsic,acetylcholine,T1,5,5
175,4058,10217,DNxl010,descending,125,11008,IN07B014,intrinsic,gaba,T1,14,-14
176,6624,10255,DNxl006,descending,125,11008,IN07B014,intrinsic,acetylcholine,T1,7,7
177,11505,10648,DNxl133,descending,125,11008,IN07B014,intrinsic,acetylcholine,T1,94,94
178,9883,10751,DNxl001,descending,125,11008,IN07B014,intrinsic,acetylcholine,T1,6,6
179,3635,11187,DNut055,descending,125,11008,IN07B014,intrinsic,acetylcholine,T1,13,13
180,20814,11257,DNxl009,descending,125,11008,IN07B014,intrinsic,gaba,T1,7,-7
181,6994,12439,DNxl117,descending,125,11008,IN07B014,intrinsic,acetylcholine,T1,6,6
182,14475,13034,DNxn084,descending,125,11008,IN07B014,intrinsic,acetylcholine,T1,11,11
183,16349,13900,DNxl044,descending,125,11008,IN07B014,intrinsic,acetylcholine,T1,9,9
184,5747,15578,DNxn065,descending,125,11008,IN07B014,intrinsic,acetylcholine,T1,9,9
185,9662,15934,DNxn065,descending,125,11008,IN07B014,intrinsic,acetylcholine,T1,5,5
186,10100,16567,DNxn149,descending,125,11008,IN07B014,intrinsic,acetylcholine,T1,55,55
187,8867,16817,DNfl041,descending,125,11008,IN07B014,intrinsic,glutamate,T1,8,-8
188,7349,19511,DNfl035,descending,125,11008,IN07B014,intrinsic,acetylcholine,T1,18,18
189,9448,20953,DNfl033,descending,125,11008,IN07B014,intrinsic,acetylcholine,T1,8,8
190,13312,14638,DNut018,descending,131,21032,IN03B064,intrinsic,acetylcholine,T1,6,6
191,1767,16369,DNfl015,descending,141,20800,IN13A058,intrinsic,acetylcholine,T1,15,15
192,20728,17494,DNfl039,descending,141,20800,IN13A058,intrinsic,gaba,T1,8,-8
193,9768,19287,DNfl036,descending,141,20800,IN13A058,intrinsic,acetylcholine,T1,8,8
194,10965,20782,DNfl034,descending,141,20800,IN13A058,intrinsic,acetylcholine,T1,13,13
195,2635,22875,DNfl003,descending,141,20800,IN13A058,intrinsic,acetylcholine,T1,35,35
196,877,23953,DNfl030,descending,141,20800,IN13A058,intrinsic,acetylcholine,T1,12,12
197,14995,24753,DNfl008,descending,141,20800,IN13A058,intrinsic,acetylcholine,T1,21,21
198,584,26307,DNfl028,descending,141,20800,IN13A058,intrinsic,acetylcholine,T1,18,18
199,12390,26318,DNfl027,descending,141,20800,IN13A058,intrinsic,gaba,T1,7,-7
200,314,26332,DNfl028,descending,141,20800,IN13A058,intrinsic,acetylcholine,T1,18,18
201,18463,26603,DNfl010,descending,141,20800,IN13A058,intrinsic,acetylcholine,T1,6,6
202,4812,26608,DNfl028,descending,141,20800,IN13A058,intrinsic,acetylcholine,T1,11,11
203,17682,27912,DNfl022,descending,141,20800,IN13A058,intrinsic,acetylcholine,T1,27,27
204,15788,27936,DNfl023,descending,141,20800,IN13A058,intrinsic,acetylcholine,T1,6,6
205,15988,19864,DNfl037,descending,142,20404,IN19A064,intrinsic,acetylcholine,T1,6,6
206,4330,21071,DNfl037,descending,142,20404,IN19A064,intrinsic,acetylcholine,T1,5,5
207,15542,23461,DNfl031,descending,142,20404,IN19A064,intrinsic,acetylcholine,T1,13,13
208,19426,10909,DNxl005,descending,163,18337,IN01A052,intrinsic,acetylcholine,T1,46,46
209,16659,11120,DNxl049,descending,163,18337,IN01A052,intrinsic,acetylcholine,T1,5,5
210,21741,11264,DNxl042,descending,163,18337,IN01A052,intrinsic,acetylcholine,T1,11,11
211,4959,13804,DNxl131,descending,163,18337,IN01A052,intrinsic,gaba,T1,5,-5
212,179,15844,DNxl057,descending,163,18337,IN01A052,intrinsic,acetylcholine,T1,28,28
213,18593,17865,DNfl038,descending,163,18337,IN01A052,intrinsic,gaba,T1,37,-37
214,12169,22501,DNfl011,descending,163,18337,IN01A052,intrinsic,acetylcholine,T1,9,9
215,2477,24186,DNxn169,descending,163,18337,IN01A052,intrinsic,acetylcholine,T1,11,11
216,2819,10101,DNxn015,descending,168,16076,IN11A007,intrinsic,acetylcholine,T1,34,34
217,19952,10111,DNxl053,descending,168,16076,IN11A007,intrinsic,acetylcholine,T1,5,5
218,12727,10240,DNxl048,descending,168,16076,IN11A007,intrinsic,gaba,T1,6,-6
219,21643,10336,DNxn096,descending,168,16076,IN11A007,intrinsic,gaba,T1,12,-12
220,21371,11019,DNxl129,descending,168,16076,IN11A007,intrinsic,acetylcholine,T1,6,6
221,7143,11202,DNxn168,descending,168,16076,IN11A007,intrinsic,acetylcholine,T1,9,9
222,2923,11327,DNxn004,descending,168,16076,IN11A007,intrinsic,acetylcholine,T1,46,46
223,11345,11959,DNxn096,descending,168,16076,IN11A007,intrinsic,gaba,T1,11,-11
224,11343,12221,DNxl121,descending,168,16076,IN11A007,intrinsic,acetylcholine,T1,293,293
225,22551,12380,DNxn047,descending,168,16076,IN11A007,intrinsic,glutamate,T1,8,-8
226,20238,12451,DNxl115,descending,168,16076,IN11A007,intrinsic,gaba,T1,6,-6
227,21333,13348,DNxn151,descending,168,16076,IN11A007,intrinsic,acetylcholine,T1,12,12
228,1952,13387,DNxl103,descending,168,16076,IN11A007,intrinsic,acetylcholine,T1,6,6
229,1810,14594,DNit008,descending,168,16076,IN11A007,intrinsic,gaba,T1,5,-5
230,7370,15841,DNxl062,descending,168,16076,IN11A007,intrinsic,acetylcholine,T1,6,6
231,708,17995,DNfl039,descending,168,16076,IN11A007,intrinsic,gaba,T1,42,-42
232,21128,18135,DNxn154,descending,168,16076,IN11A007,intrinsic,glutamate,T1,5,-5
233,19194,153988,DNxn154,descending,168,16076,IN11A007,intrinsic,glutamate,T1,5,-5
234,15836,166304,DNxn047,descending,168,16076,IN11A007,intrinsic,glutamate,T1,7,-7
235,889,10095,DNxl055,descending,187,16532,IN12B028,intrinsic,gaba,T1,5,-5
236,5945,10103,DNxl041,descending,187,16532,IN12B028,intrinsic,gaba,T1,6,-6
237,10828,10526,DNxl004,descending,187,16532,IN12B028,intrinsic,glutamate,T1,5,-5
238,11505,10648,DNxl133,descending,187,16532,IN12B028,intrinsic,acetylcholine,T1,34,34
239,12446,10819,DNxn031,descending,187,16532,IN12B028,intrinsic,acetylcholine,T1,8,8
240,19426,10909,DNxl005,descending,187,16532,IN12B028,intrinsic,acetylcholine,T1,14,14
241,4593,10962,DNxn031,descending,187,16532,IN12B028,intrinsic,acetylcholine,T1,6,6
242,2923,11327,DNxn004,descending,187,16532,IN12B028,intrinsic,acetylcholine,T1,8,8
243,19578,11731,DNxl123,descending,187,16532,IN12B028,intrinsic,gaba,T1,28,-28
244,10269,12965,DNxl112,descending,187,16532,IN12B028,intrinsic,glutamate,T1,7,-7
245,5945,10103,DNxl041,descending,191,14137,IN04B008,intrinsic,gaba,T1,9,-9
246,21643,10336,DNxn096,descending,191,14137,IN04B008,intrinsic,gaba,T1,15,-15
247,21357,10855,DNxl064,descending,191,14137,IN04B008,intrinsic,glutamate,T1,62,-62
248,14894,11772,DNxl122,descending,191,14137,IN04B008,intrinsic,acetylcholine,T1,5,5
249,1828,11839,DNxn180,descending,191,14137,IN04B008,intrinsic,gaba,T1,7,-7
250,11345,11959,DNxn096,descending,191,14137,IN04B008,intrinsic,gaba,T1,13,-13
251,20359,12623,DNxn032,descending,191,14137,IN04B008,intrinsic,acetylcholine,T1,13,13
252,7408,13012,DNxn032,descending,191,14137,IN04B008,intrinsic,acetylcholine,T1,10,10
253,3846,13169,DNxl038,descending,191,14137,IN04B008,intrinsic,gaba,T1,14,-14
254,7393,13244,DNxl038,descending,191,14137,IN04B008,intrinsic,gaba,T1,11,-11
255,23352,13660,DNxl016,descending,191,14137,IN04B008,intrinsic,acetylcholine,T1,12,12
256,4968,13834,DNxl029,descending,191,14137,IN04B008,intrinsic,glutamate,T1,7,-7
257,9813,14623,DNxl043,descending,191,14137,IN04B008,intrinsic,acetylcholine,T1,6,6
258,977,15155,DNxl068,descending,191,14137,IN04B008,intrinsic,acetylcholine,T1,13,13
259,6004,17358,DNxl094,descending,191,14137,IN04B008,intrinsic,glutamate,T1,5,-5
260,2850,17400,DNfl040,descending,191,14137,IN04B008,intrinsic,acetylcholine,T1,8,8
261,3267,17547,DNfl040,descending,191,14137,IN04B008,intrinsic,acetylcholine,T1,6,6
262,708,17995,DNfl039,descending,191,14137,IN04B008,intrinsic,gaba,T1,10,-10
263,16838,19369,DNfl036,descending,191,14137,IN04B008,intrinsic,acetylcholine,T1,13,13
264,791,20600,DNxl035,descending,191,14137,IN04B008,intrinsic,acetylcholine,T1,19,19
265,11631,20904,DNfl034,descending,191,14137,IN04B008,intrinsic,acetylcholine,T1,19,19
266,7287,21750,DNxn180,descending,191,14137,IN04B008,intrinsic,gaba,T1,5,-5
267,22121,23404,DNfl012,descending,191,14137,IN04B008,intrinsic,glutamate,T1,6,-6
268,18189,26426,DNfl029,descending,191,14137,IN04B008,intrinsic,acetylcholine,T1,44,44
269,19217,27951,DNfl029,descending,191,14137,IN04B008,intrinsic,acetylcholine,T1,30,30
270,19750,29182,DNfl021,descending,191,14137,IN04B008,intrinsic,acetylcholine,T1,8,8
271,12471,31446,DNfl019,descending,191,14137,IN04B008,intrinsic,acetylcholine,T1,6,6
272,6308,10086,DNxl055,descending,199,14697,IN04B009,intrinsic,gaba,T1,7,-7
273,11747,10107,DNxl041,descending,199,14697,IN04B009,intrinsic,gaba,T1,6,-6
274,3116,10210,DNxl010,descending,199,14697,IN04B009,intrinsic,gaba,T1,10,-10
275,16625,10896,DNxl133,descending,199,14697,IN04B009,intrinsic,acetylcholine,T1,30,30
276,7826,11488,DNxl123,descending,199,14697,IN04B009,intrinsic,gaba,T1,25,-25
277,6858,11975,DNxl117,descending,199,14697,IN04B009,intrinsic,acetylcholine,T1,11,11
278,23235,12770,DNxn084,descending,199,14697,IN04B009,intrinsic,acetylcholine,T1,5,5
279,2206,13040,DNxl107,descending,199,14697,IN04B009,intrinsic,glutamate,T1,8,-8
280,17560,13066,DNxl107,descending,199,14697,IN04B009,intrinsic,glutamate,T1,8,-8
281,19780,13257,DNxl103,descending,199,14697,IN04B009,intrinsic,acetylcholine,T1,50,50
282,13583,16746,DNxn149,descending,199,14697,IN04B009,intrinsic,acetylcholine,T1,13,13
283,8698,17830,DNfl041,descending,199,14697,IN04B009,intrinsic,glutamate,T1,7,-7
284,2819,10101,DNxn015,descending,202,14039,IN13A035,intrinsic,acetylcholine,T1,26,26
285,20371,12915,DNxl108,descending,202,14039,IN13A035,intrinsic,acetylcholine,T1,9,9
286,17544,15297,DNxl096,descending,202,14039,IN13A035,intrinsic,glutamate,T1,7,-7
287,5048,18730,DNxl096,descending,202,14039,IN13A035,intrinsic,glutamate,T1,10,-10
288,4357,19266,DNfl042,descending,202,14039,IN13A035,intrinsic,acetylcholine,T1,12,12
289,16366,22870,DNfl003,descending,202,14039,IN13A035,intrinsic,acetylcholine,T1,23,23
290,7634,26725,DNfl003,descending,202,14039,IN13A035,intrinsic,acetylcholine,T1,11,11
291,14689,27241,DNfl030,descending,202,14039,IN13A035,intrinsic,acetylcholine,T1,55,55
292,7099,27389,DNfl028,descending,202,14039,IN13A035,intrinsic,acetylcholine,T1,15,15
